spearman_rho,spearman_p,precision_at_1pct,precision_at_5pct,precision_at_10pct,baseline_failure_rate,lift_at_1pct,cluster,n_jobs,n_anomalies,n_failures
0.23261986092502232,0.0,0.47283414821732683,0.41505619705775715,0.36273745042243927,0.12649995495465802,3.737820684495951,C,1820388,18204,230279
0.14611345434318987,0.0,0.45685056047315525,0.41337542709852737,0.382784182868104,0.27606050312706054,1.6548928778228142,S,5004700,50047,1381600
0.11007665692330068,0.0,0.45421402530559724,0.3037697817043359,0.28434189647038643,0.28972175046746607,1.5677594953527751,NONE,466344,4664,135110
